,dataSource,name,address,geo,siteUrl,tourArea,administrativeDong,lodgingCategory,roomType,description,aggregate_rating,star_rating,officalRating,facility,lastUpdate,telephone,imageUrl,event
39,KakaoMap,프라미스모텔,부곡동 428-21,"[36.1237038, 128.1028042]",,,부곡동,"여관,모텔",,,0,,,,2020.04.24.,,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7AD1715FF6D14A0682494946F4387D38', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA0816AFD5FAA48B4BDAE03751F348BD1', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAEFF94F3236947599E569E7F41EF2063', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE4765C1139934177B327AC677D9105CE', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCF02D7BE4C4B4F2DBDF235C8729B0289', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB02AEAE169704762ABE55391FA40C002', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE8827DC9B8194D3CACB6638D6CD94AC9', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6F2F277FC0ED4F4E8E7537372798A623', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEAB9C76DCB694E7387B46F4944FCDF5C', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE4D25F2C685045BA9C118927EF8564EB']",
40,KakaoMap,새태양여인숙,평화동 324-15,"[36.12277530000001, 128.1119825]",,,평화동,"여관,모텔",,,0,,,,2018.03.02.,,[],
41,KakaoMap,투엔원모텔,남면 부상리 378,"[36.0739771, 128.2638888]",,,남면,"여관,모텔",,,2.0,,,,2021.08.12.,054-436-5588,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCAB719C47EC242AAAD8C2B5946F8E457', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F80CEC9D4EC50423AA64C46DE36C8DA08', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7BFDC8EA7F614F629C2D62AD356CB010', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6081BE48C8E64F54BD493DD285E27E8F', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEAF31AE5BA334E3F897DA2929F2E0E3B', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCAB719C47EC242AAAD8C2B5946F8E457']",
42,KakaoMap,YS모텔,남면 오봉리 590-1,"[36.1014291, 128.2575279]",,,남면,"여관,모텔",,,0,,,,2021.01.20.,054-437-6830,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFC59CC6B8E1D4C478612AB877BF2EB55', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2896D17779F44E27BC41208996EA28FC']",
43,KakaoMap,예스텔,남면 봉천리 217,"[36.1375692, 128.2242879]",,,남면,"여관,모텔",,,1.0,,,,2021.08.19.,054-437-9970,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F08cad9cecb33ee5fdca06767e0d294131f6c27aed31a9ef398c3c78734589013', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F6C75DE90A5934EF69B339C061D207F31', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F08cad9cecb33ee5fdca06767e0d294131f6c27aed31a9ef398c3c78734589013']",
44,KakaoMap,황제모텔,평화동 245-128,"[36.1259973, 128.1091619]",,,평화동,"여관,모텔",,,0,,,,2018.03.01.,054-433-4558,[],
45,KakaoMap,드라이브인휴모텔,아포읍 국사리 535,"[36.1551593, 128.2478123]",,,아포읍,"여관,모텔",,,5.0,,,,2020.03.08.,,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F54F57013D62D43238BA0EC1DC8003E77', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F0746F87D73684A01BE488370F11315D9', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F23257A4155FA104230', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FD4FDE53060934474B8AEF804DBDB6FB9', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F4EB99E003D524B888FA9750B0DF16076', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F22DCC82F47A94E93B16D20549DD2ACA8', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F8B5846FABA944DDA8142AE62D3E748BF', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F54F57013D62D43238BA0EC1DC8003E77']",
46,KakaoMap,리코모텔,남면 오봉리 1257-2,"[36.1268113, 128.2319274]",,,남면,"여관,모텔",,,0,,,,2020.01.29.,054-436-8855,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6AF7B6EBDC6B44E2A06FFBB00BA51A9F', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD32922A7D56D4EED974A756A2205C744', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBFF70A10644441D591EDC8C29636D673', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDD991FE34ABC48359E20E898F901BCFC', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF8D333AF40F446ED8EE332E6962ACB61', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F150E48212D7543399DF5D67FEDEFC60D', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F36A4AED97E7240F68A5FE0FBE6E2A442', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F33927E7B5C06483E9F8DF697BAE15C3F', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8809C85F5190452388195D7DA354FC56', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6AF7B6EBDC6B44E2A06FFBB00BA51A9F']",
47,KakaoMap,로즈힐모텔,아포읍 국사리 600-9,"[36.159039, 128.2470965]",,,아포읍,"여관,모텔",,,0,,,,2019.07.23.,054-436-4009,[],
48,KakaoMap,아리아모텔,감호동 29,"[36.1216339, 128.1293453]",,,감호동,"여관,모텔",,,0,,,,2020.09.08.,054-434-0723,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F97EDEBEE8B7D42E0AB3D3E4ADE7BE68B', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB01586A626274CA4A3E1C138AC5D92C1', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4EEAD263A67948D7854729AEEA5EB19E', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEEA9367542E04422AEFEECBAE5CD0818', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F13CCADCE9F954E8089D2A2AFF19C8B97', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA1B8C6405DDC487AA735BEF74E78A607', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F568A2975E55F4834AEA9181E8687F0C2', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCD88FCFFD68049868D7204C7730B7CDE', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F97EDEBEE8B7D42E0AB3D3E4ADE7BE68B']",
49,KakaoMap,폭스모텔,아포읍 송천리 1111,"[36.1530675, 128.2686656]",,,아포읍,"여관,모텔",,,0,,,,2017.10.17.,054-437-8254,[],
50,KakaoMap,휠모텔,남면 부상리 789,"[36.0723222, 128.2618594]",,,남면,"여관,모텔",,,0,,,,2017.11.27.,054-431-2900,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FDF9597C279A94A0E8339D8FF6A363391', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FFFCFDC565B534C0D81EBA35D566EA50E', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F784F23CCC33744EBBC530E15C18331C4', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F6713D500800845DABD8751DBBDFFE7E6', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FDF9597C279A94A0E8339D8FF6A363391']",
51,KakaoMap,아리수,남면 봉천리 277,"[36.141395, 128.2248433]",,,남면,"여관,모텔",,,0,,,,2021.01.20.,070-7163-6501,[],
52,KakaoMap,모텔하이야트,평화동 147-9,"[35.7829989, 127.1365876]",,,평화동,"여관,모텔",,,0,,,,2018.03.04.,054-439-9933,[],
53,KakaoMap,오봉스모텔,남면 송곡리 산 77,"[36.0894558, 128.248793]",,,남면,"여관,모텔",,,1.0,,,,2018.03.02.,054-432-0056,[],
54,KakaoMap,엘림장여관,평화동 323-7,"[36.1229802, 128.1126826]",,,평화동,"여관,모텔",,,0,,,,2018.03.01.,054-430-2269,[],
55,KakaoMap,로얄모텔,부곡동 425-3,"[36.1246543, 128.1031421]",,,부곡동,"여관,모텔",,,0,,,,2019.08.06.,054-433-1123,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FADD32ED7DD7547AD828AEB95FED85FB9', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE004B8BACD954B2AA410CEE333D91DA5', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC369CAD3F90548FDA2D19C3AABF5984D', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FADD32ED7DD7547AD828AEB95FED85FB9']",
56,KakaoMap,로망스모텔,감호동 39-2,"[36.1211815, 128.1293212]",,,감호동,"여관,모텔",,,0,,,,2019.08.06.,054-430-5100,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7B6FD45EFBFC43A48FD22372662C0E68', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F379665924EA847C1AE0034B0D7C1FD0A', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F15F520EE8AC44BE9B5941CE350DC7E27', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA43E33B1A97D49C4BD518A3E4669E26F', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7B6FD45EFBFC43A48FD22372662C0E68']",
57,KakaoMap,휴모텔,대항면 덕전리 1160,"[36.131568, 128.0474981]",,,대항면,"여관,모텔",,,0,,,,2018.03.01.,054-436-2242,[],
58,KakaoMap,소야모텔,부곡동 361-44,"[36.12437930000001, 128.105408]",,,부곡동,"여관,모텔",,,0,,,,2021.02.09.,054-436-4348,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBED037691CA6415988DA6AED1331C1BB', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3DE22DB7FCE44D4FAECE0C39FF86E184', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F84740CD907B84815A826D61DE88994EB', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F27787F540BC84DAC9F9811256B463697', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBED037691CA6415988DA6AED1331C1BB']",
59,KakaoMap,오렌지모텔,응명동 929-1,"[36.1532805, 128.1166179]",,,응명동,"여관,모텔",,,0,,,,2021.08.23.,,[],
60,KakaoMap,샘모텔,아포읍 인리 955,"[36.1677495, 128.2459879]",,,아포읍,"여관,모텔",,,0,,,,2018.07.05.,054-434-9933,[],
61,KakaoMap,모텔런던파크,부곡동 425-2,"[36.1247245, 128.1032932]",,,부곡동,"여관,모텔",,,0,,,,2020.02.24.,054-434-7259,[],
62,KakaoMap,인디언걸,대항면 덕전리 1321,"[36.1291097, 128.038773]",,,대항면,"여관,모텔",,,0,,,,2021.08.12.,054-910-5656,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F485A9876B59A4C9AAE15E71DAECA45B8', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F86FBCC833194475EB12827928CBAB03B', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FEDA21E47AAE4457EA49F83484EF80CCF', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FB8B36A9DCC73451B823B45F741FCF737', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F5FD9B0A4EAEC45288BF46FD6764325DC', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F485A9876B59A4C9AAE15E71DAECA45B8']",
63,KakaoMap,파크장여관,평화동 245-177,"[36.1249621, 128.1087961]",,,평화동,"여관,모텔",,,0,,,,2018.02.27.,054-430-1212,[],
64,KakaoMap,발리모텔,아포읍 국사리 49-1,"[36.159496, 128.2590069]",,,아포읍,"여관,모텔",,,5.0,,,,2020.02.24.,,[],
65,KakaoMap,카오스모텔,대항면 덕전리 1346,"[36.1288983, 128.0375141]",,,대항면,"여관,모텔",,,0,,,,2018.03.05.,054-432-7477,[],
66,KakaoMap,극동모텔,부곡동 425-17,"[36.1245731, 128.103253]",,,부곡동,"여관,모텔",,,0,,,,2020.01.22.,054-432-2810,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBA9CC04425C64F28AE84D3D65B3FF108', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F23F25D3F72144526854D3F1324771B03', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBA9CC04425C64F28AE84D3D65B3FF108']",
67,KakaoMap,리치모텔,용두동 49-1,"['0', '0']",,,용두동,"여관,모텔",,,0,,,,2018.03.26.,054-436-4406,[],
68,KakaoMap,수정하숙,평화동 304-11,"[36.1217677, 128.1138262]",,,평화동,"여관,모텔",,,0,,,,2020.04.24.,054-434-2764,[],
69,KakaoMap,에이플러스모텔,아포읍 국사리 49-2,"[36.1595901, 128.2584249]",,,아포읍,"여관,모텔",,,0,,,,2018.03.03.,,[],
70,KakaoMap,큐모텔,아포읍 대성리 547-4,"[36.118258, 128.2800242]",,,아포읍,"여관,모텔",,,0,,,,2019.09.25.,,[],
71,KakaoMap,BC모텔,어모면 옥계리 26-1,"[36.2196609, 128.0975384]",,,어모면,"여관,모텔",,,5.0,,,,2020.05.18.,,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8233EB46A2344C649797D6BB810E5966', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB26B8F8E5486444F90270F7CF52F531C', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA21D423E0AA74C92A50569B52C54FD39', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDED1130FD6CE48848B71F5C2679644D8', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F14756B5A1339489ABE45AA906DDBE6F0', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F95A9391BCFF342C3B02273608B8D1723', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC04F442B6C5040EAAB9691D3CAD25058', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8233EB46A2344C649797D6BB810E5966']",
72,KakaoMap,월드모텔,용두동 30,"[37.5757009, 127.034989]",,,용두동,"여관,모텔",,,0,,,,2017.10.21.,054-431-9696,[],
73,KakaoMap,라인모텔,남면 부상리 47-4,"[36.0649367, 128.298245]",,,남면,"여관,모텔",,,0,,,,2021.03.10.,,[],
74,KakaoMap,모노모텔,남면 봉천리 53-2,"[36.1279311, 128.2260469]",,,남면,"여관,모텔",,,0,,,,2018.01.23.,054-433-0018,[],
75,KakaoMap,파크모텔,평화동 245,"[36.1258413, 128.1112891]",,,평화동,"여관,모텔",,,0,,,,2021.06.23.,054-430-1212,[],
76,KakaoMap,샤르망모텔,대항면 운수리 38-10,"[36.115089, 128.0159968]",,,대항면,"여관,모텔",,,0,,,,2018.03.02.,,[],
77,KakaoMap,홍일장여관,평화동 261-4,"[36.123178, 128.1131273]",,,평화동,"여관,모텔",,,0,,,,2017.09.27.,054-434-2020,[],
78,KakaoMap,마운틴모텔,아포읍 대성리 666-1,"[36.1078981, 128.2740074]",,,아포읍,"여관,모텔",,,0,,,,2017.12.05.,,[],
79,KakaoMap,인디언보이,대항면 덕전리 1317-6,"[36.1287176, 128.0390372]",,,대항면,"여관,모텔",,,0,,,,2021.08.13.,054-910-5556,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F63A523CEC3D44DC7811341845E1210E4', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F90C8EB56993647E78818B8FADF0E11DD', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F9D7D04917479493E8338DB2722846EF8']",
80,KakaoMap,베니스모텔,용두동 19-4,"['0', '0']",,,용두동,"여관,모텔",,,0,,,,2018.06.02.,054-437-1530,[],
81,KakaoMap,아리랑모텔,평화동 147-18,"[36.127278, 128.1114693]",,,평화동,"여관,모텔",,,0,,,,2018.03.03.,054-433-1417,[],
82,KakaoMap,공감모텔,평화동 245-206,"[36.1256164, 128.1088281]",,,평화동,"여관,모텔",,,0,,,,2021.05.04.,054-433-7030,[],
83,KakaoMap,올리브모텔,용두동 163-2,"[37.5757009, 127.034989]",,,용두동,"여관,모텔",,,0,,,,2020.01.17.,054-434-3016,[],
84,KakaoMap,나르모텔,부곡동 428-9,"[36.1236582, 128.1033929]",,,부곡동,"여관,모텔",,,0,,,,2020.11.25.,,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC734E2FEB54E42AA8F523697FAC0A053', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD23454C2F01C4F39BA418E277EDE8443', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F539F3F82B7924DA68D7A8477E853A71E', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF1A1B1973273471AB0F2F0FF47EF55C1', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F28D8ABEC2E854CA3A8A9F15425975924', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC734E2FEB54E42AA8F523697FAC0A053']",
85,KakaoMap,뉴스위트모텔,남면 봉천리 51-5,"[36.1264964, 128.2273904]",,,남면,"여관,모텔",,,0,,,,2018.02.28.,054-439-9444,[],
86,KakaoMap,선모텔,대항면 덕전리 1340-2,"[36.1298963, 128.036588]",,,대항면,"여관,모텔",,,0,,,,2017.09.22.,054-431-3333,[],
87,KakaoMap,비씨모텔,어모면 옥계리 26-1,"[36.2196609, 128.0975384]",,,어모면,"여관,모텔",,,0,,,,2021.06.23.,054-430-2003,[],
88,KakaoMap,삼원장여관,평화동 245-186,"[36.1247786, 128.1093902]",,,평화동,"여관,모텔",,,0,,,,2018.03.19.,054-432-7588,[],
89,KakaoMap,힐탑장,응명동 707-3,"[36.1459073, 128.124449]",,,응명동,"여관,모텔",,,0,,,,2020.09.03.,,[],
90,KakaoMap,향원모텔,부곡동 432-21,"[36.1255521, 128.1051874]",,,부곡동,"여관,모텔",,,0,,,,2019.10.14.,010-4879-1263,[],
91,KakaoMap,캐슬모텔,남면 봉천리 181-9,"[36.14033, 128.223748]",,,남면,"여관,모텔",,,0,,,,2019.09.25.,,[],
92,KakaoMap,모텔러브,남면 부상리 47-5,"[36.0649367, 128.298245]",,,남면,"여관,모텔",,,0,,,,2019.08.02.,054-431-0030,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE497898B137B40D19176E626256D6610', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F759F55C165904D2ABB7A59E2DBE0F8F4', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE497898B137B40D19176E626256D6610']",
93,KakaoMap,천웅모텔,부곡동 425-18,"[36.1247821, 128.1034277]",,,부곡동,"여관,모텔",,,0,,,,2019.09.25.,054-433-5666,[],
94,KakaoMap,디올모텔,평화동 229-1,"['0', '0']",,,평화동,"여관,모텔",,,0,,,,2018.10.24.,,[],
95,KakaoMap,낙원모텔,부곡동 440-10,"[36.1263489, 128.1061261]",,,부곡동,"여관,모텔",,,0,,,,2018.02.26.,054-433-8558,[],
96,KakaoMap,영남여관,평화동 324-1,"[35.7873541, 127.1280925]",,,평화동,"여관,모텔",,,0,,,,2018.03.26.,054-434-2128,[],
97,KakaoMap,강남장,지좌동 759-5,"[36.1160363, 128.1331851]",,,지좌동,"여관,모텔",,,0,,,,2018.03.04.,,[],
98,KakaoMap,핑크모텔,감호동 34,"[36.1213971, 128.1291494]",,,감호동,"여관,모텔",,,0,,,,2018.03.21.,054-434-0006,[],
99,KakaoMap,제주파크장,평화동 245-183,"[36.1247491, 128.1090702]",,,평화동,"여관,모텔",,,0,,,,2017.10.15.,054-430-6990,[],
100,KakaoMap,은하장모텔,용두동 63-1,"[36.1215532, 128.129003]",,,용두동,"여관,모텔",,,0,,,,2020.04.24.,054-439-4419,[],
101,KakaoMap,혜림모텔,평화동 300-21,"[36.1222816, 128.1145946]",,,평화동,"여관,모텔",,,0,,,,2020.04.28.,,[],
102,KakaoMap,코리아장여관,평화동 147-19,"[36.1267945, 128.1076576]",,,평화동,"여관,모텔",,,0,,,,2018.02.27.,054-439-3449,[],
103,KakaoMap,그곳애모텔,남면 오봉리 6-4,"[36.0995557, 128.2763584]",,,남면,"여관,모텔",,,0,,,,2018.03.01.,,[],
104,KakaoMap,제일파크,부곡동 432-6,"[36.1256331, 128.1052697]",,,부곡동,"여관,모텔",,,0,,,,2021.07.21.,054-432-4001,[],
105,KakaoMap,하이파크장,부곡동 442-6,"[36.1258798, 128.1055622]",,,부곡동,"여관,모텔",,,0,,,,2017.10.26.,054-433-5888,[],
106,KakaoMap,성수장여관,평화동 149-1,"['0', '0']",,,평화동,"여관,모텔",,,0,,,,2018.03.03.,054-432-4828,[],
107,KakaoMap,애림장여관,평화동 255-15,"[36.1239609, 128.1115498]",,,평화동,"여관,모텔",,,0,,,,2016.12.22.,054-437-8950,[],
108,KakaoMap,프라임에셋,신음동 1210-5,"[36.1321259, 128.1053806]",,,신음동,"여관,모텔",,,0,,,,2017.09.20.,,[],
109,KakaoMap,시대모텔,부곡동 425-21,"[36.1244234, 128.1033639]",,,부곡동,"여관,모텔",,,0,,,,2018.02.27.,054-432-2445,[],
110,KakaoMap,하이트모텔,감호동 31,"[36.1214735, 128.1293639]",,,감호동,"여관,모텔",,,0,,,,2021.10.19.,,[],
111,KakaoMap,동원여인숙,평화동 334-41,"[36.1233992, 128.1117445]",,,평화동,"여관,모텔",,,0,,,,2016.11.07.,,[],
112,KakaoMap,금호장,성내동 73-13,"[36.1218984, 128.1193821]",,,성내동,"여관,모텔",,,0,,,,2020.10.14.,,[],
